order_id,inserted_at,updated_at,item_name,price_nok,category_name,customization_key,customization_value,price_increment_nok,constant_price
3ow4xt6vs5s6792,2025-09-10 07:23:57.716Z,2025-09-10 07:23:58.029Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
7schab2p4mcylxm,2025-09-10 07:24:26.287Z,2025-09-10 07:24:26.586Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
7schab2p4mcylxm,2025-09-10 07:24:26.287Z,2025-09-10 07:24:26.586Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
2cig1k9t6pujty3,2025-09-10 07:25:13.631Z,2025-09-10 07:25:13.921Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
31ts4rno2uxj1pk,2025-09-10 07:25:52.814Z,2025-09-10 07:25:53.200Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
hlmg31neyffeyk2,2025-09-10 07:26:38.711Z,2025-09-10 07:26:39.019Z,Klippekort 12,100,Annet,Kopp,Egen,0,1
t6nxsegv9z16nfe,2025-09-10 07:26:58.407Z,2025-09-10 07:26:58.717Z,Islatte,10,Kald drikke,Annet,Klippekort,0,0
t6nxsegv9z16nfe,2025-09-10 07:26:58.407Z,2025-09-10 07:26:58.717Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
01998pxj9hc3us2,2025-09-10 07:34:33.687Z,2025-09-10 07:34:33.978Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
nd5idk0nmor7lsj,2025-09-10 07:35:58.267Z,2025-09-10 07:35:58.585Z,Is Matcha,10,Kald drikke,Smak,Vanilje,0,1
lci97u0sfynci9c,2025-09-10 07:52:09.494Z,2025-09-10 07:52:09.815Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
6ph1avrks9mjjjl,2025-09-10 07:57:40.960Z,2025-09-10 07:57:41.258Z,Klippekort 12,100,Annet,Smak,Salt karamell,0,1
6ph1avrks9mjjjl,2025-09-10 07:57:40.960Z,2025-09-10 07:57:41.258Z,Klippekort 12,100,Annet,Kopp,Stor,20,1
yqi8glbmhuitob5,2025-09-10 08:12:03.521Z,2025-09-10 08:12:03.825Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
yqi8glbmhuitob5,2025-09-10 08:12:03.521Z,2025-09-10 08:12:03.825Z,Latte,10,Varm drikke,Annet,Klippekort,0,0
vuf6e6kctpbqy5d,2025-09-10 08:16:06.063Z,2025-09-10 08:16:06.364Z,Islatte,10,Kald drikke,Kopp,Stor,20,1
vuf6e6kctpbqy5d,2025-09-10 08:16:06.063Z,2025-09-10 08:16:06.364Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
wf4gppkvouw97c1,2025-09-10 08:19:27.795Z,2025-09-10 08:19:28.092Z,Chai Latte,10,Varm drikke,Ekstra,Espresso,5,1
fpyqsim8jo7pqv4,2025-09-10 08:21:10.903Z,2025-09-10 08:21:11.194Z,Karamell Frappe,15,Kald drikke,Kopp,Plastikkopp ,10,1
g2th804m9lritp0,2025-09-10 08:24:33.224Z,2025-09-10 08:24:33.545Z,Karamell Frappe,15,Kald drikke,Kopp,Plastikkopp ,10,1
ko1wn37gyskkg0w,2025-09-10 08:26:16.075Z,2025-09-10 08:26:16.375Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
2o3oynlqa75irrh,2025-09-10 08:31:34.146Z,2025-09-10 08:31:34.465Z,Karamell Frappe,15,Kald drikke,Kopp,Plastikkopp ,10,1
qsx1a7n49z6b84p,2025-09-10 08:32:07.606Z,2025-09-10 08:32:07.914Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
qsx1a7n49z6b84p,2025-09-10 08:32:07.606Z,2025-09-10 08:32:07.914Z,Latte,10,Varm drikke,Melk,Havre,0,1
w4j78u4seqx7nak,2025-09-10 08:32:46.983Z,2025-09-10 08:32:47.291Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
w4j78u4seqx7nak,2025-09-10 08:32:46.983Z,2025-09-10 08:32:47.291Z,Islatte,10,Kald drikke,Melk,Havre,0,1
w4j78u4seqx7nak,2025-09-10 08:32:46.983Z,2025-09-10 08:32:47.291Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
bod37j8bsw9j6xr,2025-09-10 08:33:48.895Z,2025-09-10 08:33:49.249Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
dyyoqsbwzhf88lq,2025-09-10 08:34:32.213Z,2025-09-10 08:34:32.520Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
3p82mu2ymcy0oc4,2025-09-10 08:34:53.766Z,2025-09-10 08:34:54.080Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
bnee8m83ucy6dp8,2025-09-10 08:37:28.558Z,2025-09-10 08:37:28.857Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
a07qy008kpos1j7,2025-09-10 08:43:07.770Z,2025-09-10 08:43:08.061Z,"Iste, Pasjonsfrukt",10,Kald drikke,Kopp,Plastikkopp ,10,1
pci0e85zdcsqyns,2025-09-10 08:46:43.214Z,2025-09-10 08:46:43.518Z,Is Matcha,10,Kald drikke,Kopp,Stor,20,1
izi09y01o9xa0m7,2025-09-10 08:48:02.212Z,2025-09-10 08:48:02.512Z,Karamell Frappe,15,Kald drikke,Smak,Salt karamell,0,1
izi09y01o9xa0m7,2025-09-10 08:48:02.212Z,2025-09-10 08:48:02.512Z,Karamell Frappe,15,Kald drikke,Ekstra,Sirup,5,1
ijqfq8hc73rbpw5,2025-09-10 08:49:43.092Z,2025-09-10 08:49:43.389Z,Is Matcha,10,Kald drikke,Ekstra,Espresso,5,1
ijqfq8hc73rbpw5,2025-09-10 08:49:43.092Z,2025-09-10 08:49:43.389Z,Is Matcha,10,Kald drikke,Kopp,Egen,0,1
sggc6bk8d4xiqy1,2025-09-10 08:56:18.408Z,2025-09-10 08:56:18.712Z,Klippekort 12,100,Annet,Ekstra,Espresso,5,1
j8o3lylcowbsagh,2025-09-10 09:34:29.515Z,2025-09-10 09:34:29.855Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Stor,20,1
hdfzps4r53cb1ng,2025-09-10 09:35:12.755Z,2025-09-10 09:35:13.054Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
hdfzps4r53cb1ng,2025-09-10 09:35:12.755Z,2025-09-10 09:35:13.054Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
92b694hrjh2k7yx,2025-09-10 09:36:37.272Z,2025-09-10 09:36:37.562Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Stor,20,1
08wp022mnaux5yk,2025-09-12 06:43:33.533Z,2025-09-12 06:43:33.883Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
dspggjuuyt0pbom,2025-09-12 06:43:55.913Z,2025-09-12 06:43:56.338Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
cr75ld1t4d2wfms,2025-09-12 06:44:17.076Z,2025-09-12 06:44:17.381Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
5cromucrbyqcesc,2025-09-12 08:47:58.355Z,2025-09-12 08:47:58.635Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
gh8de5rb6p3ctp4,2025-09-15 08:03:09.150Z,2025-09-15 08:03:09.452Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
ehkb52fwm9q2crt,2025-09-15 08:07:14.765Z,2025-09-15 08:07:15.223Z,Is Matcha,10,Kald drikke,Kopp,Plastikkopp ,10,1
7e3txp091mqwriy,2025-09-15 08:08:09.879Z,2025-09-15 08:08:10.184Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
sylmvydl0kr6xjg,2025-09-15 08:11:25.207Z,2025-09-15 08:11:25.576Z,Chai Latte,10,Varm drikke,Ekstra,Espresso,5,1
coiszudvq3lrc4g,2025-09-15 08:12:33.524Z,2025-09-15 08:12:33.849Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
coiszudvq3lrc4g,2025-09-15 08:12:33.524Z,2025-09-15 08:12:33.849Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
aarqp9ehanmenno,2025-09-15 08:14:33.241Z,2025-09-15 08:14:33.545Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
3fm2ycsas9gnahd,2025-09-15 08:22:56.784Z,2025-09-15 08:22:57.075Z,Mocca,10,Varm drikke,Kopp,Egen,0,1
hgjs5m0xcerewhr,2025-09-15 08:23:55.053Z,2025-09-15 08:23:55.353Z,Islatte,10,Kald drikke,Melk,Havre,0,1
2aonyw3dlmoqq79,2025-09-15 08:25:03.118Z,2025-09-15 08:25:03.412Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
0if3596q17kuwgo,2025-09-15 08:25:51.101Z,2025-09-15 08:25:51.409Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
0if3596q17kuwgo,2025-09-15 08:25:51.101Z,2025-09-15 08:25:51.409Z,Islatte,10,Kald drikke,Melk,Lett,0,1
0if3596q17kuwgo,2025-09-15 08:25:51.101Z,2025-09-15 08:25:51.409Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
g7qd55h3lcit2z7,2025-09-15 08:26:51.741Z,2025-09-15 08:26:52.045Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Stor,20,1
kqfj762yhivzw8m,2025-09-15 08:27:45.943Z,2025-09-15 08:27:46.267Z,Latte,10,Varm drikke,Melk,Havre,0,1
kqfj762yhivzw8m,2025-09-15 08:27:45.943Z,2025-09-15 08:27:46.267Z,Latte,10,Varm drikke,Kopp,Egen,0,1
7k2jmmdbsplx9x0,2025-09-15 08:28:11.507Z,2025-09-15 08:28:11.799Z,Latte,10,Varm drikke,Ekstra,Espresso,5,1
xecfunko54le00t,2025-09-15 08:28:39.844Z,2025-09-15 08:28:40.153Z,Mocca,10,Varm drikke,Kopp,Egen,0,1
cxf5gydv8gpm41f,2025-09-15 08:29:18.475Z,2025-09-15 08:29:18.783Z,Islatte,10,Kald drikke,Melk,Laktosefri,0,1
cxf5gydv8gpm41f,2025-09-15 08:29:18.475Z,2025-09-15 08:29:18.783Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
zc3jtn9ev339t99,2025-09-15 08:29:58.755Z,2025-09-15 08:29:59.081Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
9iq3yzbq4b5gqfa,2025-09-15 08:30:45.747Z,2025-09-15 08:30:46.040Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
qegmdlnoxnlugz9,2025-09-15 08:31:13.340Z,2025-09-15 08:31:13.639Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
gwjaqicbpjepyep,2025-09-15 08:31:35.049Z,2025-09-15 08:31:35.353Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
gwjaqicbpjepyep,2025-09-15 08:31:35.049Z,2025-09-15 08:31:35.353Z,Islatte,10,Kald drikke,Smak,Hassel,0,1
vpsnlco1y9z1c42,2025-09-15 08:32:21.468Z,2025-09-15 08:32:21.791Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
vpsnlco1y9z1c42,2025-09-15 08:32:21.468Z,2025-09-15 08:32:21.791Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
byxpuzbzxaqhymy,2025-09-15 08:33:08.491Z,2025-09-15 08:33:08.819Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
byxpuzbzxaqhymy,2025-09-15 08:33:08.491Z,2025-09-15 08:33:08.819Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
byxpuzbzxaqhymy,2025-09-15 08:33:08.491Z,2025-09-15 08:33:08.819Z,Islatte,10,Kald drikke,Melk,Laktosefri,0,1
thzz4nkxj88fvit,2025-09-15 08:34:04.407Z,2025-09-15 08:34:04.713Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
thzz4nkxj88fvit,2025-09-15 08:34:04.407Z,2025-09-15 08:34:04.713Z,Latte,10,Varm drikke,Melk,Havre,0,1
yw5bfjbd00hu7zc,2025-09-15 08:34:35.316Z,2025-09-15 08:34:35.627Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
yw5bfjbd00hu7zc,2025-09-15 08:34:35.316Z,2025-09-15 08:34:35.627Z,Latte,10,Varm drikke,Kopp,Egen,0,1
99rl18dts3tt553,2025-09-15 08:50:52.018Z,2025-09-15 08:50:52.359Z,Is Matcha,10,Kald drikke,Melk,Mandel,0,1
99rl18dts3tt553,2025-09-15 08:50:52.018Z,2025-09-15 08:50:52.359Z,Is Matcha,10,Kald drikke,Kopp,Egen,0,1
05nl03f8ggl0l5b,2025-09-15 08:52:38.304Z,2025-09-15 08:52:38.613Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
2l5q621g9rtdoih,2025-09-15 09:32:19.557Z,2025-09-15 09:32:19.868Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
8kyij5qqn0tscs3,2025-09-15 09:34:09.431Z,2025-09-15 09:34:09.731Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
09xj7grb0yl6j2o,2025-09-15 09:35:04.619Z,2025-09-15 09:35:04.910Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
wu544ik4vx1outh,2025-09-15 09:36:08.198Z,2025-09-15 09:36:08.496Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
evi9slrf6hm0xfv,2025-09-15 09:37:01.017Z,2025-09-15 09:37:01.306Z,Mocca Islatte,10,Kald drikke,Smak,Salt karamell,0,1
dc6mjproiellcj0,2025-09-15 09:37:28.728Z,2025-09-15 09:37:29.027Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
lotedc6sfgzyq5h,2025-09-15 09:39:37.121Z,2025-09-15 09:39:37.416Z,Chai Latte,10,Varm drikke,Ekstra,Espresso,5,1
vj95xpp1x8pjgp3,2025-09-15 09:42:50.967Z,2025-09-15 09:42:51.282Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
3opoq8bpmwwnxjf,2025-09-15 09:43:38.814Z,2025-09-15 09:43:39.124Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
3t7bpo6z0x3ctlt,2025-09-15 09:44:08.587Z,2025-09-15 09:44:08.901Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
m5z1eyku57k9zta,2025-09-15 09:44:35.255Z,2025-09-15 09:44:35.558Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
1cku0wjxwpe4p1p,2025-09-15 09:45:00.785Z,2025-09-15 09:45:01.117Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
1cku0wjxwpe4p1p,2025-09-15 09:45:00.785Z,2025-09-15 09:45:01.117Z,Islatte,10,Kald drikke,Melk,Laktosefri,0,1
5401zr1d9yimqod,2025-09-15 09:47:37.831Z,2025-09-15 09:47:38.150Z,Islatte,10,Kald drikke,Melk,Hel,0,1
6ccids2rp43ltz0,2025-09-15 09:50:09.006Z,2025-09-15 09:50:09.321Z,Is Matcha,10,Kald drikke,Kopp,Plastikkopp ,10,1
6ccids2rp43ltz0,2025-09-15 09:50:09.006Z,2025-09-15 09:50:09.321Z,Is Matcha,10,Kald drikke,Ekstra,Is,5,1
x2m6578vl39ae69,2025-09-15 09:50:27.867Z,2025-09-15 09:50:28.161Z,Is Matcha,10,Kald drikke,Ekstra,Is,5,1
x2m6578vl39ae69,2025-09-15 09:50:27.867Z,2025-09-15 09:50:28.161Z,Is Matcha,10,Kald drikke,Kopp,Plastikkopp ,10,1
p9dioj6qtzvsqq8,2025-09-15 09:52:21.739Z,2025-09-15 09:52:22.052Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
wvo5qbzre9829iq,2025-09-15 09:53:08.872Z,2025-09-15 09:53:09.184Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
os3oycx6rxo88tz,2025-09-15 09:53:40.565Z,2025-09-15 09:53:40.868Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
f0eum9aeleg7vel,2025-09-15 09:54:07.306Z,2025-09-15 09:54:07.601Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
r91f1n7deia7ram,2025-09-15 09:55:01.404Z,2025-09-15 09:55:01.707Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
l1tleanywujtnwe,2025-09-15 09:55:14.608Z,2025-09-15 09:55:14.912Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
l1tleanywujtnwe,2025-09-15 09:55:14.608Z,2025-09-15 09:55:14.912Z,Latte,10,Varm drikke,Kopp,Liten,10,1
a74suebcded70xk,2025-09-15 09:55:51.630Z,2025-09-15 09:55:51.919Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
lotv4ugsq29qcrx,2025-09-15 09:56:06.194Z,2025-09-15 09:56:06.488Z,Islatte,10,Kald drikke,Smak,Hassel,0,1
5bzdf55m20p991h,2025-09-15 10:02:34.236Z,2025-09-15 10:02:34.546Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
5bzdf55m20p991h,2025-09-15 10:02:34.236Z,2025-09-15 10:02:34.546Z,Islatte,10,Kald drikke,Kopp,Stor,20,1
vy4buaty4iwmr3a,2025-09-15 10:04:10.447Z,2025-09-15 10:04:10.762Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
ta9llk4hh0g8fk4,2025-09-15 10:11:17.840Z,2025-09-15 10:11:18.150Z,Latte,10,Varm drikke,Melk,Hel,0,1
1u5b666o6ut8iwx,2025-09-15 10:11:21.995Z,2025-09-15 10:11:22.219Z,Chai Latte,10,Varm drikke,Melk,Lett,0,1
vaxeruu61zzfsnd,2025-09-15 10:11:47.582Z,2025-09-15 10:11:47.895Z,Latte,10,Varm drikke,Melk,Hel,0,1
uzezxowhnwiypyc,2025-09-16 08:05:57.100Z,2025-09-16 08:05:57.468Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
uzezxowhnwiypyc,2025-09-16 08:05:57.100Z,2025-09-16 08:05:57.468Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
fedej5241lycvbv,2025-09-16 08:06:17.955Z,2025-09-16 08:06:18.251Z,Is Americano,10,Kald drikke,Ekstra,Espresso,5,1
jpbn5nam1d7xxtv,2025-09-16 08:13:27.514Z,2025-09-16 08:13:27.811Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
fu19qa8nfvxqdkm,2025-09-16 08:24:02.733Z,2025-09-16 08:24:03.049Z,Chai Latte,10,Varm drikke,Annet,Klippekort,0,0
e5zpizcryxs4n79,2025-09-16 08:24:35.667Z,2025-09-16 08:24:35.970Z,Latte,10,Varm drikke,Melk,Havre,0,1
w64rd5vguzz9gvl,2025-09-16 08:37:31.206Z,2025-09-16 08:37:31.517Z,Latte,10,Varm drikke,Smak,Vanilje,0,1
w64rd5vguzz9gvl,2025-09-16 08:37:31.206Z,2025-09-16 08:37:31.517Z,Latte,10,Varm drikke,Melk,Havre,0,1
w64rd5vguzz9gvl,2025-09-16 08:37:31.206Z,2025-09-16 08:37:31.517Z,Latte,10,Varm drikke,Annet,Klippekort,0,0
t914dise3n4h9j9,2025-09-16 08:46:54.248Z,2025-09-16 08:46:54.618Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
t914dise3n4h9j9,2025-09-16 08:46:54.248Z,2025-09-16 08:46:54.618Z,Islatte,10,Kald drikke,Annet,Klippekort,0,0
0269me8gxlmn3n2,2025-09-16 08:49:00.374Z,2025-09-16 08:49:00.781Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
0269me8gxlmn3n2,2025-09-16 08:49:00.374Z,2025-09-16 08:49:00.781Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
0269me8gxlmn3n2,2025-09-16 08:49:00.374Z,2025-09-16 08:49:00.781Z,Islatte,10,Kald drikke,Annet,Klippekort,0,0
xr7h3qgg1heiki0,2025-09-16 08:49:57.010Z,2025-09-16 08:49:57.807Z,Cappuccino,10,Varm drikke,Kopp,Egen,0,1
hdjne8gb90972li,2025-09-16 08:50:56.805Z,2025-09-16 08:50:57.140Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
hdjne8gb90972li,2025-09-16 08:50:56.805Z,2025-09-16 08:50:57.140Z,Islatte,10,Kald drikke,Ekstra,Krem,5,1
dm1dcoudvcgkp6i,2025-09-16 08:51:11.305Z,2025-09-16 08:51:11.781Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
ytxoc76zkxbvgyk,2025-09-16 08:51:42.281Z,2025-09-16 08:51:42.582Z,Karamell Frappe,15,Kald drikke,Kopp,Egen,0,1
k3r5q9huiyte7ys,2025-09-16 08:52:18.921Z,2025-09-16 08:52:19.793Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
k3r5q9huiyte7ys,2025-09-16 08:52:18.921Z,2025-09-16 08:52:19.793Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
k3r5q9huiyte7ys,2025-09-16 08:52:18.921Z,2025-09-16 08:52:19.793Z,Islatte,10,Kald drikke,Melk,Havre,0,1
ecp7vclq9lgqi3a,2025-09-16 08:53:18.513Z,2025-09-16 08:53:19.005Z,Mocca Islatte,10,Kald drikke,Kopp,Egen,0,1
ai7gndd94gndgcc,2025-09-16 08:53:34.391Z,2025-09-16 08:53:34.763Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
dxit1w8v9f4vjmm,2025-09-16 08:54:42.375Z,2025-09-16 08:54:42.973Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
dxit1w8v9f4vjmm,2025-09-16 08:54:42.375Z,2025-09-16 08:54:42.973Z,Islatte,10,Kald drikke,Melk,Havre,0,1
p6s1tseynmng5rd,2025-09-16 08:55:01.446Z,2025-09-16 08:55:01.982Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
p6s1tseynmng5rd,2025-09-16 08:55:01.446Z,2025-09-16 08:55:01.982Z,Islatte,10,Kald drikke,Kopp,Egen,0,1
uftdctdmjlstvfy,2025-09-16 08:56:02.765Z,2025-09-16 08:56:03.451Z,Is Matcha,10,Kald drikke,Smak,Vanilje,0,1
uftdctdmjlstvfy,2025-09-16 08:56:02.765Z,2025-09-16 08:56:03.451Z,Is Matcha,10,Kald drikke,Kopp,Plastikkopp ,10,1
55v9sg4trs27yfc,2025-09-16 08:56:25.797Z,2025-09-16 08:56:26.403Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
fok1pgjsfgpgb0h,2025-09-16 08:58:16.728Z,2025-09-16 08:58:17.111Z,Karamell Frappe,15,Kald drikke,Kopp,Egen,0,1
fok1pgjsfgpgb0h,2025-09-16 08:58:16.728Z,2025-09-16 08:58:17.111Z,Karamell Frappe,15,Kald drikke,Melk,Laktosefri,0,1
10oizdrsczsq4tm,2025-09-16 08:58:16.730Z,2025-09-16 08:58:17.124Z,Karamell Frappe,15,Kald drikke,Kopp,Plastikkopp ,10,1
i5dbeh92yy45s16,2025-09-16 08:58:16.731Z,2025-09-16 08:58:17.109Z,Karamell Frappe,15,Kald drikke,Kopp,Plastikkopp ,10,1
mzjoaa3cidzfdw7,2025-09-16 08:59:29.308Z,2025-09-16 08:59:29.688Z,Is Matcha,10,Kald drikke,Kopp,Plastikkopp ,10,1
z0jc0sly0bfu966,2025-09-16 09:00:25.248Z,2025-09-16 09:00:25.583Z,Latte,10,Varm drikke,Smak,Salt karamell,0,1
z0jc0sly0bfu966,2025-09-16 09:00:25.248Z,2025-09-16 09:00:25.583Z,Latte,10,Varm drikke,Kopp,Egen,0,1
z0jc0sly0bfu966,2025-09-16 09:00:25.248Z,2025-09-16 09:00:25.583Z,Latte,10,Varm drikke,Annet,Klippekort,0,0
2p3nj8pja293rjt,2025-09-16 09:11:02.330Z,2025-09-16 09:11:02.642Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
di9mtosye48w2z0,2025-09-16 09:21:33.935Z,2025-09-16 09:21:34.250Z,Karamell Frappe,15,Kald drikke,Kopp,Egen,0,1
di9mtosye48w2z0,2025-09-16 09:21:33.935Z,2025-09-16 09:21:34.250Z,Karamell Frappe,15,Kald drikke,Annet,Klippekort,0,0
g4ua9g7adfi29sp,2025-09-16 09:23:48.402Z,2025-09-16 09:23:48.733Z,Latte,10,Varm drikke,Annet,Klippekort,0,0
g4ua9g7adfi29sp,2025-09-16 09:23:48.402Z,2025-09-16 09:23:48.733Z,Latte,10,Varm drikke,Kopp,Egen,0,1
vlo9wgtr5n2f5ux,2025-09-16 09:25:11.719Z,2025-09-16 09:25:12.026Z,Mocca,10,Varm drikke,Kopp,Egen,0,1
vlo9wgtr5n2f5ux,2025-09-16 09:25:11.719Z,2025-09-16 09:25:12.026Z,Mocca,10,Varm drikke,Annet,Klippekort,0,0
l7ankrnuclarfuu,2025-09-16 09:25:42.739Z,2025-09-16 09:25:43.035Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
l7ankrnuclarfuu,2025-09-16 09:25:42.739Z,2025-09-16 09:25:43.035Z,Varm Sjokolade m/krem,10,Varm drikke,Annet,Klippekort,0,0
jsshsweq1q6czn2,2025-09-16 09:27:58.736Z,2025-09-16 09:27:59.036Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
jsshsweq1q6czn2,2025-09-16 09:27:58.736Z,2025-09-16 09:27:59.036Z,Islatte,10,Kald drikke,Kopp,Stor,20,1
22brkup8uduhtfn,2025-09-16 09:41:00.220Z,2025-09-16 09:41:00.531Z,Islatte,10,Kald drikke,Ekstra,Espresso,5,1
22brkup8uduhtfn,2025-09-16 09:41:00.220Z,2025-09-16 09:41:00.531Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
22brkup8uduhtfn,2025-09-16 09:41:00.220Z,2025-09-16 09:41:00.531Z,Islatte,10,Kald drikke,Kopp,Stor,20,1
0n8qbyn13tnl2op,2025-09-16 09:52:45.196Z,2025-09-16 09:52:45.490Z,Varm Sjokolade m/krem,10,Varm drikke,Annet,Klippekort,0,0
0n8qbyn13tnl2op,2025-09-16 09:52:45.196Z,2025-09-16 09:52:45.490Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
l1znvjswbssql7f,2025-09-16 10:00:10.724Z,2025-09-16 10:00:11.040Z,Mocca,10,Varm drikke,Kopp,Stor,20,1
x9vw6cv2b49bhql,2025-09-16 10:01:38.491Z,2025-09-16 10:01:38.808Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
35pdx1aap7jhcrs,2025-09-16 10:02:39.780Z,2025-09-16 10:02:40.077Z,Varm Sjokolade m/krem,10,Varm drikke,Kopp,Egen,0,1
48vmpshwu4m7wwj,2025-09-16 10:03:22.634Z,2025-09-16 10:03:22.932Z,Islatte,10,Kald drikke,Melk,Havre,0,1
kgucltf8cs1otau,2025-09-16 10:03:52.006Z,2025-09-16 10:03:52.313Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
kgucltf8cs1otau,2025-09-16 10:03:52.006Z,2025-09-16 10:03:52.313Z,Islatte,10,Kald drikke,Melk,Lett,0,1
95clmjhio25lfby,2025-09-16 10:05:21.687Z,2025-09-16 10:05:21.993Z,Islatte,10,Kald drikke,Kopp,Stor,20,1
95clmjhio25lfby,2025-09-16 10:05:21.687Z,2025-09-16 10:05:21.993Z,Islatte,10,Kald drikke,Melk,Havre,0,1
95clmjhio25lfby,2025-09-16 10:05:21.687Z,2025-09-16 10:05:21.993Z,Islatte,10,Kald drikke,Smak,Salt karamell,0,1
cjeqgqxegt8k07j,2025-09-16 10:06:32.810Z,2025-09-16 10:06:33.125Z,Karamell Frappe,15,Kald drikke,Melk,Laktosefri,0,1
h6u2ylfju5okh77,2025-09-16 10:07:27.334Z,2025-09-16 10:07:27.635Z,Islatte,10,Kald drikke,Smak,Vanilje,0,1
